avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
34.25,6.26,11,7.31,12.25,6.1,1
35.75,1.64,15.5,4.03,12.25,3.27,1
40,2.45,12.75,2.86,12.75,3.34,1
41.5,3.35,16.75,3.03,20,0.71,1
32.25,2.86,14.33,3.86,14.75,5.07,1
28.5,5.02,16.5,6.69,14,5.24,1
38,2.35,15.25,3.42,13.25,4.76,1
36,2.12,15,3,16.67,0.47,1
40.33,1.25,13,4.32,9.75,2.49,1
42.67,0.94,13.25,5.67,7,2.16,1
38.5,1.66,9.75,6.02,18.5,5.12,1
28.25,3.27,21.5,0.5,16.75,2.38,1
37.75,5.31,16.25,3.34,12.67,4.11,1
34,2.83,14.33,0.47,16,2.74,1
36.75,4.44,15,1.63,10.67,1.25,1
40,2.74,14.75,3.27,15.75,3.56,1
31.5,4.5,21.75,3.34,13.75,2.86,1
33.5,6.5,18.5,4.33,16.75,1.92,1
37.75,2.49,19,2.16,15.25,3.11,1
34.75,3.49,14,2.94,14.75,2.17,1
42.25,1.09,15,4.24,8.5,2.5,1
36.67,2.62,12.33,4.19,18.75,3.27,1
31.25,4.32,23,1.41,22.33,3.09,1
33.25,6.02,23.25,1.3,15.5,4.82,1
37.33,1.25,13,7.18,18.67,2.62,1
35.75,2.49,12.75,3.56,15,1.41,1
42.67,0.47,12.5,1.5,12.67,2.49,1
39,2.45,12.33,4.19,18.25,3.42,1
33,3.54,21.33,1.7,18,0,1
33.33,4.03,17.75,2.68,14,0,1
38,1.41,17.33,4.5,16.25,1.09,1
39.75,2.49,12,4.24,12.75,0.83,1
42,1.22,13.25,2.68,16.25,3.56,1
35,4.74,20.33,0.47,18.75,2.28,1
26,5.87,24,0,15.67,2.05,1
38.67,2.05,18.33,2.87,15.33,1.89,1
34.25,3.03,17.33,3.3,17.67,0.47,1
38.25,3.56,15,2.45,8.67,4.71,1
42.33,0.47,13.33,0.94,12,0,1
32.33,3.3,21.75,2.49,19,0.82,1
31,6.16,20.25,3.9,17,2.16,1
37.67,1.25,15.5,0.5,17,2,1
37,2.94,8.5,2.87,14,2,1
42.75,0.83,9.75,1.48,7.25,4.6,1
40.5,2.6,13.67,1.25,13.33,4.64,1
31,4.36,18.33,2.36,19,1.41,1
34.75,5.8,13.33,3.09,14,3.74,1
35.75,2.49,16.25,3.49,14.5,1.8,1
37.5,2.06,13,2.16,11,5.35,1
42.5,1.12,15.5,2.06,7.75,1.79,1
34.75,5.97,15.5,3.57,18,3.74,1
27,2.45,22.75,1.09,14.33,4.92,1
30.67,8.81,17,1.63,16.67,4.71,1
35.5,4.09,18.75,3.27,22.25,1.09,1
38,0.82,14.25,4.66,19.67,2.05,1
41.33,0.94,17.25,3.42,20,2,1
36.5,2.18,16.25,4.32,12.25,5.31,1
29,2.24,18.75,2.49,19,2.12,1
33.5,7.16,16.75,4.76,20,1.22,1
34.5,3.35,18.5,2.29,19,2.92,1
43,1.41,8,2.94,13.5,2.69,1
40.5,4.39,14.33,4.5,11.67,8.18,1
32.67,3.77,21.75,2.49,18.33,2.36,1
29.25,4.09,18.5,5.12,17.5,2.06,1
39,2.45,17,2.83,19.75,3.34,1
36,2.12,16,1.41,15.75,2.86,1
42.33,0.94,13.67,3.09,13,4.42,1
40.25,2.68,14.25,3.49,17,3.39,1
32.25,4.32,21.75,3.9,22.25,2.49,1
30.75,7.08,23.25,1.48,18,2.12,1
35.75,3.9,18,2.12,19.5,3.2,1
33.75,4.97,15.5,3.35,16.75,1.09,1
41.75,1.79,10.67,2.49,15,1.63,1
34.75,4.76,17.5,3.77,15.5,4.33,1
27,2.45,24.5,1.12,17,5.1,1
34.5,8.65,19.5,2.06,19.5,2.29,1
36,1.87,12.75,5.49,17.5,6.06,1
34,3.74,16.67,1.25,16,2.92,1
42,1.41,12.5,5.85,17.75,2.17,1
37,3.24,15,7.58,19.67,1.25,1
25.75,3.7,23.75,1.09,16.75,8.26,1
36.75,4.15,20,5.1,19.25,2.68,1
36.25,2.49,17.75,1.79,18.5,0.5,1
41.25,1.79,13.33,0.47,16,1.41,1
44,0.82,14.33,1.7,14,0.82,1
31,1.41,22,1.41,14.25,2.49,1
26.25,2.28,24,0,20.25,1.92,1
36.25,7.82,18,3.94,18,3.08,1
33.75,2.49,15.25,1.64,13,4.53,1
36.75,3.9,16,1.22,12.75,1.3,1
42,1.87,13.25,2.59,15.5,3.35,1
35.5,5.36,17.5,3.35,15.5,3.35,1
28.25,3.49,23.75,0.43,17.25,8.26,1
34.25,8.98,22,1.41,16,4.08,1
36.25,0.43,17.5,2.06,18,1.87,1
39.33,1.7,14.5,5.68,19,1.41,1
43.75,1.09,15.33,2.05,14,1.22,1
30.67,1.7,20.33,1.7,12,2.12,1
27.5,1.5,23.75,0.43,18.75,6.53,1
37.5,6.8,18.5,6.18,14.5,2.29,1
33.5,3.5,15.5,2.87,13.5,2.69,1
38.5,3.35,14,1.41,16,1.41,1
41,2.35,15,4.12,18.25,4.26,1
36,1.87,19.5,3.35,21,2.12,1
26.5,3.91,24.5,1.12,21.75,4.44,1
35.5,7.02,20.25,3.77,17.75,2.17,1
32.5,2.29,17,3.56,16.25,2.17,1
37.25,3.03,13.33,1.25,15,0.82,1
40,2.83,12.33,4.99,16.75,2.38,1
31.5,3.2,19,2.92,15.25,6.94,1
28,3.74,23,1,21,3.56,1
40.67,0.94,17,3.81,19.33,2.87,1
33.67,1.7,17,1.41,16.75,1.48,1
41,1,11.67,4.03,17,0.82,1
39.75,5.67,14.5,3.35,17.5,2.29,1
30,4.24,21.5,1.12,21.75,1.92,1
31.75,7.43,21,1.41,17,2.74,1
37.67,3.09,10,0,18,0.71,1
38.25,1.92,14.75,0.83,18,1.87,1
42.5,0.87,14.5,1.5,13.67,0.94,1
39.75,2.49,15.25,1.48,19.5,3.2,1
29.25,6.06,20.33,1.7,24.33,2.49,1
32,6.16,21.75,2.49,18.33,2.87,1
35.25,1.92,18,2.55,12.75,2.59,1
33.33,4.19,14.67,8.96,16.25,2.49,1
41.25,1.3,15,3,17.67,2.87,1
36.75,3.27,16,2.35,17,4.06,1
30,2.12,21.75,0.83,19.75,4.76,1
36.5,6.98,19.5,4.5,10.33,6.24,1
34.25,3.49,17.75,3.49,15,2.45,1
39.5,2.29,10.5,6.34,15.5,3.28,1
40.5,4.39,15.67,2.62,15.33,4.5,1
26.5,9.6,20.25,2.49,17,5.61,1
27,10.56,21.33,2.05,18.67,1.7,1
37.5,1.5,20.67,0.47,19.25,1.79,1
36.67,0.94,17,2.92,14.67,3.09,1
42,1.9,12.25,6.14,12,4.3,1
36,4.95,16.25,2.17,13.5,2.87,1
18.5,12.6,18.5,0.5,19.75,3.27,1
38.25,0.83,17.33,4.78,16.5,2.29,1
33.25,4.26,19.5,1.5,17.75,1.3,1
40,1.41,16,0,17.67,1.25,1
40.5,4.92,13.67,0.94,11.33,6.34,1
32.33,2.62,11.75,0.43,16.33,1.89,1
26,3.32,16.75,1.79,20.25,2.59,1
39.67,4.78,18,3.56,18.75,0.83,1
35.25,1.3,16.25,3.11,16.25,1.79,1
41.67,2.05,12,3.27,13,4.24,1
40.5,2.87,15.25,1.64,17.25,3.96,1
32.5,3.77,17.5,2.29,18.75,4.44,1
29,1.73,20.5,0.87,16.75,8.14,1
35.75,7.79,17.75,6.72,17,2,1
34.75,1.79,18,1.87,17.25,1.92,1
39.5,2.29,14.67,3.77,16.75,2.59,1
41.5,2.18,13.33,1.25,17.67,4.92,1
34.75,2.77,16.5,1.5,15.75,5.54,1
32.5,6.73,20.5,2.5,15.25,5.49,1
37.75,4.02,19.75,1.3,14.25,2.77,1
34.25,4.76,18.67,0.94,16.67,1.89,1
40.25,1.79,10.8,4.62,15.4,1.5,1
39.75,5.67,15.33,1.7,14,1.58,1
32,0.82,19.33,1.25,19.5,1.5,1
27.75,5.36,22.25,1.48,19.5,4.5,1
39.33,0.47,18.75,5.63,19,1,1
37.5,0.5,17,2.16,17.67,1.89,1
36.25,2.17,13,1.41,17,1,1
42,0,12.67,3.3,16.25,1.64,1
35.5,4.15,17.75,2.05,19.75,1.79,1
22,6.6,16.5,8.96,20.5,2.6,1
36.75,3.9,19,3.56,21,2.55,1
36,2.12,19.5,2.06,22,1.73,1
39.5,2.29,14.75,2.95,14.75,3.77,1
43,0.71,12.25,1.92,14.25,2.49,1
38.67,2.05,17,4.85,11.67,7.72,1
27.75,1.3,23,2.35,18.75,0.83,1
37.25,5.36,19.5,4.03,20,1.22,1
34.75,2.17,17.75,1.92,19,3.67,1
39,3,14,3.27,15,2.45,1
40.25,4.26,16.33,3.68,14.33,3.86,1
32,5.74,17.75,4.44,18.75,5.31,1
34,9.27,22.5,1.5,17.67,2.49,1
34.5,4.39,19.5,3.2,18,3.54,1
36,3.08,15,5.2,12,3.56,1
42.75,0.83,10,4.55,9.25,2.38,1
40,2.83,17.67,1.89,14.25,1.92,1
34.25,3.03,14.25,5.36,20,1.22,1
30.5,3.5,20,1.22,18,2.12,1
38,1.41,17.25,7.46,17.25,4.97,1
37.75,1.09,18.75,3.11,8.75,4.49,1
41,1.22,10.25,4.21,7.25,5.58,1
41,3,10.75,5.31,17.67,4.64,1
33.33,2.05,17,2.83,20.5,3.5,1
29,6.6,16.25,3.03,16,6.29,1
35,5.1,19,2.16,18.67,1.25,1
36.75,1.3,12,3.08,14.5,4.15,1
40.75,1.3,11,1.41,9.5,2.5,1
39.25,2.17,14,1.58,19.33,3.68,1
28.25,4.26,20,1.22,19.75,1.64,1
35.75,5.36,13,5.87,17.5,3.5,1
34.33,3.09,17,1.41,18.5,4.5,1
40.25,2.38,10,3.61,7.67,4.71,1
41,4.74,17,1,14.25,2.28,1
33.5,2.6,15.25,1.48,13.75,8.5,1
25.75,2.95,14.25,2.59,19,3.24,1
33.5,7.83,16,5.1,19.75,1.09,1
34.5,3.2,18.75,1.92,16.25,6.72,1
38.75,3.49,12.67,4.11,13,3.74,1
41.75,1.79,15.67,3.3,10.67,5.44,1
36.5,2.69,17.33,2.05,14.5,2.87,1
29.67,1.25,21,0,23.67,2.05,1
34.25,8.38,14.75,3.7,16.5,2.6,1
32,2.83,15.67,5.44,20,3,1
38.5,1.8,12.5,1.5,10.67,1.89,1
39.5,4.92,11,4.97,17,4.42,1
31.5,3.35,21,2.12,19,4.06,1
29.25,7.46,18.33,5.25,16.67,4.5,1
34.5,4.97,16.75,2.49,22.25,1.3,1
39,2.45,14.67,8.26,17,3,1
43.75,1.3,13.5,1.5,16,2.83,1
36,4.3,16,5.1,13,2.92,1
25.5,2.6,19,1,22.5,1.5,1
34.75,7.46,18.25,4.26,15,3.08,1
35,2.94,16.25,3.83,18.67,0.94,1
36.5,2.29,13.67,8.73,17.75,1.3,1
42.25,0.43,11.5,3.04,13.5,1.5,1
38,1.41,14.33,3.86,21.25,3.27,1
30.4,4.03,15,2,21.5,4.72,1
37.25,2.49,14,5.52,15.25,3.19,1
36.5,0.87,19.75,2.77,13.25,1.3,1
38.33,0.94,11,6.98,14.75,4.09,1
42.5,1.66,12.5,4.56,14.25,1.48,1
35.25,5.12,18,2.55,11.75,5.93,1
27.5,3.35,19.5,1.12,22,1.41,1
35.25,8.17,18,5.52,11,4.97,1
33.75,2.49,17.5,5.5,16.75,2.49,1
42,2.12,16.75,3.7,15,4.64,1
41,4.74,11.25,5.12,11.5,2.5,1
34,1.41,19.67,1.25,15,3,1
32.25,5.76,17.5,4.97,16.75,6.5,1
36.5,2.29,17,4.18,16,2.83,1
36.25,3.9,18.5,3.5,16.25,1.79,1
43.33,0.94,11.5,2.87,13,3.74,1
39.25,4.49,13.25,5.36,15,2.55,1
29.75,3.27,20.25,0.83,22,2,1
34.25,7.56,18.5,3.35,17.75,3.83,1
32.33,2.62,17.67,2.05,19.75,1.92,1
34.25,3.49,16.25,5.07,14.75,2.38,1
41,1,11.67,2.87,11.25,2.49,1
40,4.64,15,0.71,14.75,2.86,1
31.25,3.63,19.5,1.5,21.5,3.84,1
35.75,6.3,20.67,2.05,9,7.48,1
32.25,6.18,17.75,3.9,12.25,5.07,1
36.75,5.67,17.75,4.02,13.33,3.09,1
42.33,0.47,12.5,2.18,12,0,1
37.75,3.27,14,2.12,20.75,2.77,1
22,6.38,22.75,1.3,23,1.41,1
34.5,8.38,19,3,18.25,2.38,1
33.33,2.05,15.67,1.7,18,2.24,1
37.25,1.3,14,2.74,12.5,1.5,1
40,0,12,0,0,0,1
40,0,12,0,0,0,1
32.53,10.47,17.83,4.12,17.06,5.98,1
32.53,10.47,17.83,4.12,17.06,5.98,1
36.25,0.43,20.5,3.04,18.5,4.72,1
41,2.24,16.33,1.25,16.67,1.25,1
40.75,4.49,10,5.89,12.75,3.96,1
34,1.41,22,1.58,17.33,3.77,1
21,2.12,22,1.22,21,5.79,1
37.67,5.44,18,4.9,19.25,4.02,1
36.5,0.87,21.5,1.12,20.75,2.68,1
41.33,1.89,12.33,0.47,17,4.18,1
40,5.83,15,2.24,10,4.08,1
33,2.12,22.75,1.3,18.5,4.39,1
26.5,2.29,20,4.12,18.5,4.82,1
36.25,4.32,17,7.71,21.33,0.47,1
36.25,0.43,16.5,3.77,19.25,1.09,1
40,1.41,8.67,2.36,16,2.92,1
39.75,5.67,11.5,3.5,15.5,5.5,1
28.5,6.06,22.33,1.25,17.67,4.5,1
31.67,7.76,21,4.64,18.5,4.82,1
36.67,3.3,16.75,4.09,15,4.32,1
32,5.1,19,2.83,15.5,0.87,1
42,0,14.33,1.7,13.5,1.5,1
40.75,2.77,13.5,4.5,19,2.74,1
30.75,6.42,22.5,1.66,24.75,1.3,1
33,6.04,20.5,4.27,17.25,3.56,1
36,2.12,20.75,0.83,16.5,1.5,1
33.5,2.87,16.75,4.87,16,1.58,1
41.5,1.5,15.5,1.8,12,2.12,1
40.75,2.77,15,4.24,19,3.08,1
31,5.34,18,0,23,0,1
38,5.72,22.67,1.89,14,3.67,1
35.67,2.05,19.25,1.79,14.67,0.47,1
30.67,5.19,19,2.83,17,1.22,1
42.25,2.05,14.75,0.83,17,2.92,1
38.25,4.49,11.25,4.76,16,3.16,1
30,6.36,17.5,2.29,17.33,4.99,1
34.5,7.5,19.33,3.09,19.75,2.68,1
38,1.58,20.67,0.47,20.25,2.28,1
37.5,2.06,18.25,2.17,19.25,1.09,1
43.25,1.3,15,2.12,15.5,5.12,1
34.67,1.89,16,1.41,13,4.06,1
26.25,4.32,19.25,2.17,20.75,3.27,1
33,9.25,18,4.24,12.33,4.03,1
33.5,3.04,18,1.87,13.75,3.03,1
35,5.35,15.33,3.09,17.25,1.3,1
42,0,12.5,6.18,17.75,3.11,1
37.33,3.09,18.67,1.7,19.67,3.3,1
25.25,3.42,16.25,2.68,18.5,5.55,1
32,11.2,18.33,4.03,10.33,5.25,1
34,5.1,17,2.12,8,3.74,1
38.75,1.92,17.25,0.83,14.75,3.7,1
43.25,1.3,10,2.83,16.5,1.5,1
34.33,1.7,16.67,1.89,13,4.74,1
19,1.41,17.33,3.86,18.5,4.27,1
35,5.7,16.75,4.76,14.25,5.54,1
36.25,0.43,18,2.92,15.5,3.04,1
41,1.58,15,2.74,16,2.35,1
40.75,2.77,11.33,7.85,19,3.39,1
29.5,7.95,21.5,0.5,21.25,4.97,1
34.5,6.54,21,2.45,14,2.83,1
35,3.54,19.75,4.32,13.5,6.65,1
39,3.67,17.5,2.87,14,2.35,1
43.33,0.94,14.75,1.64,17,0.82,1
35.75,3.9,15.5,4.33,21.25,4.44,1
22,6.38,20.5,0.5,20,1.41,1
36.33,5.25,11.5,6.5,18.75,0.83,1
36.5,2.29,17.5,2.5,15.5,3.57,1
37.33,3.09,18.67,0.47,14.5,4.03,1
43.25,0.83,13.5,1.5,14.5,6.06,1
33.67,1.7,18.67,1.7,17.33,5.91,1
28.25,2.77,19,1.87,14.75,4.02,1
34.5,7.79,17,3.94,18.75,2.49,1
35.75,1.79,16,4.85,17.5,2.87,1
42,2,15,0,14.25,2.86,1
39.75,3.9,13,4.3,15,3.54,1
31,6.2,20.25,1.3,17,3.67,1
34.5,5.41,17.75,3.7,13.67,8.34,1
34.5,2.6,17.25,3.27,17.25,5.4,1
40.75,2.95,17.25,2.17,15.67,2.62,1
40.5,4.97,12,5.66,13.25,5.72,1
32.5,2.87,21,0,14,4.55,1
32.5,5.02,19,1.22,15,2.12,1
35,2,17,1.41,14.67,6.18,1
35.5,1.5,17.75,5.07,17,3,1
40,2,16.5,1.5,13.33,0.47,1
41.75,1.79,12.75,3.56,10.5,4.5,1
33.75,2.49,21,2.12,14.75,3.9,1
28,7.71,21.25,2.05,13.25,7.22,1
37,5,18.5,3.91,13.75,5.21,1
33.5,3.84,15,4.74,15.25,3.03,1
40.5,1.5,17,1.41,12,3,1
39.75,5.07,14,4.06,14.5,1.5,1
31,6,19.25,2.49,14,2.74,1
35.25,6.98,14.33,7.41,13.67,4.5,1
33.75,2.86,15.25,1.64,14.75,2.28,1
38.33,3.86,17,4.55,15.67,2.05,1
42.75,1.3,12.25,2.68,10.67,3.09,1
39.33,4.5,14,5,11.33,7.59,1
31.5,5.72,20.25,1.92,17.5,4.33,1
38.67,5.44,18.33,2.87,18.75,2.28,1
36,2.12,14,4.06,20.25,2.59,1
41,2.55,16.75,0.83,12.33,0.47,1
40,4.69,16.33,3.68,16.67,3.09,1
32.5,3.57,20.75,2.77,16.25,2.86,1
31.75,6.5,17.5,6.65,16.75,2.77,1
32.75,6.61,13.25,6.61,14.75,2.17,1
38,1.87,18.33,1.25,16,2,1
42.5,0.87,18.25,2.17,15,4.74,1
36.75,3.56,11.33,3.68,16.75,4.32,1
28,6.16,21,1.63,13.5,7.5,1
31.5,9.55,16.67,4.19,19.25,1.09,1
36.25,2.59,19.25,1.3,14.75,4.71,1
36.25,2.17,14.25,4.09,16.5,1.5,1
42.33,0.47,13.5,3.35,16,2.16,1
35.67,2.87,17,0.82,21.5,0.5,1
26,3.54,16,2.35,20.25,3.9,1
36.5,5.94,16,6,14,7.38,1
36,0,19.67,1.89,15,1.87,1
40.25,1.79,13.67,1.25,16.25,1.92,1
39.5,2.06,12,3.74,19.5,3.35,1
31,5.1,18.33,0.94,21.33,1.7,1
35.25,5.36,18.5,4.15,12.25,2.49,1
36,4.24,18.25,3.7,14,3.56,1
33,4.12,17.25,2.86,16.25,5.45,1
41.25,1.3,17.75,1.3,16,4.95,1
38.75,3.49,14.75,1.79,18.75,2.28,1
28.25,4.76,18.75,0.83,17.5,2.96,1
35,4.24,16.67,2.36,17,5.1,1
37.75,1.3,16.75,4.6,18.25,1.3,1
36.5,3.91,16.75,2.68,15,2.12,1
42.5,0.5,14,3.67,14.25,1.3,1
36.25,4.71,18.25,2.17,17.25,3.96,1
23.5,8.26,20.33,0.94,14.33,4.64,1
37,3.08,16.33,4.11,15,4.24,1
36.75,2.49,16.5,2.69,14.25,3.11,1
42.33,1.25,16.5,1.5,16,3.56,1
41,1.22,12,0,18,3.54,1
34,3.67,17.33,0.94,20.67,1.89,1
29,6.36,17.5,4.33,19,3.24,1
37.33,0.47,15,6.48,14.75,2.05,1
33.25,4.32,18.25,5.4,16.25,3.03,1
41.5,1.5,10.75,3.42,16.25,1.09,1
38.5,2.18,14,2.12,19.75,3.03,1
22.25,10.18,17.33,0.94,19,5.1,1
33.5,10.11,16.6,4.84,13.2,5.56,1
34.25,3.63,19,1.58,15,3.56,1
38.5,3.57,12.75,3.7,15,2.24,1
40.33,3.09,10.5,4.5,19,2,1
30,6.36,19.5,0.87,21.25,2.77,1
34.67,7.93,17.25,2.86,13,0.82,1
38,1.58,15,2.12,14,2.94,1
34,2.83,14,3.74,16,6.12,1
40.25,1.64,15.25,2.05,16.5,1.12,1
41.5,3.28,7.67,5.73,14.25,1.92,1
31,4.36,19.33,2.36,17.5,2.29,1
24.5,10.11,18.25,4.97,15.25,2.77,1
36.75,4.15,18,3,11.5,2.96,1
31.5,6.1,15.75,4.44,17.33,0.47,1
41,1.22,11,2.16,14,2.16,1
39,2.45,15,0,19.5,3.84,1
26.25,9.81,17.25,1.92,19.25,3.63,1
34.25,10.54,18,4.74,12.25,3.7,1
35.25,3.34,19.33,0.47,15,5,1
38.75,3.49,16,2.45,16.67,1.7,1
42,0,17,0,14,0,1
37.25,1.3,17,3,14.5,0.5,1
23.5,2.5,15,3,16,2,1
39.33,2.49,17.33,3.4,17.25,4.82,1
36.75,0.83,18,1.73,15.5,2.29,1
41,1.41,13.67,0.47,16.5,1.5,1
38.33,1.89,15.67,2.62,20,3.08,1
30.5,5.68,17,0.71,20,3.32,1
35,6.04,16.75,5.31,15.67,3.3,1
38.75,1.79,19.67,2.36,16.5,1.5,1
34.5,1.5,17.33,3.09,17.5,1.5,1
42.33,1.7,11.33,2.49,13.5,0.5,1
37,4.06,18,2.16,21.75,2.28,1
19.25,6.61,17.5,4.97,15.75,5.36,1
39,2.45,17.33,3.3,17.33,5.19,1
37.25,2.17,16.25,1.92,17.25,3.34,1
40.5,2.06,14.75,2.49,14.75,1.79,1
41,2.92,10.33,4.11,16.33,1.25,1
28.5,7.5,20,1.58,22,1.22,1
23.5,3.5,17.25,3.9,14.67,2.49,1
35.75,7.33,18,3.67,15.25,2.17,1
34.5,2.06,19.75,1.79,12.75,3.96,1
41.33,2.05,12,0,14.5,0.5,1
40.5,5.02,10,5.1,13.5,1.12,1
32.25,3.9,17.25,0.83,12.75,5.12,1
30.75,5.36,16,2.74,14.5,0.5,1
37.5,4.03,17.67,2.49,16.5,0.5,1
36,2.12,16.25,4.87,13.25,2.95,1
43,1.58,11.75,4.09,12.25,1.64,1
37.25,3.27,13.75,3.27,15.25,5.17,1
31.75,4.71,19.25,1.3,17.75,3.7,1
29.5,8.5,14.33,2.87,15.33,4.5,1
35.5,4.72,18.25,4.26,11.67,4.64,1
35.75,2.95,17.6,3.93,13.4,4.27,1
41.75,1.79,13.5,1.66,15.25,1.64,1
40,2.45,15,3,18,3.56,1
29.5,8.38,18.25,2.77,22.5,0.5,1
27,9.11,18,2.45,15.5,2.18,1
37.33,4.99,18.5,2.29,11.33,3.3,1
35.5,1.5,18,2.24,13.75,2.05,1
42,2.12,16.67,0.94,13,1.63,1
39.33,4.5,11.33,3.4,14,1.87,1
33,3.67,21,2.12,16,3.16,1
27,3.94,16,4.42,15,3.54,1
38.75,1.09,17.5,2.29,18,3.67,1
37.5,2.06,15.75,2.49,16.75,3.49,1
40,1.22,15.75,2.28,14.25,1.3,1
39.25,5.36,10.33,3.09,14.67,1.7,1
31,6.12,19.25,1.79,13.25,4.76,1
28.25,9.04,16.75,3.77,15.25,2.59,1
37.5,4.72,19.75,1.79,11,6.75,1
35.25,3.27,17,3.61,15.75,3.34,1
41.25,1.3,16,1.41,14.33,0.47,1
39.75,5.12,15.75,2.17,17,3.39,1
28.75,9.18,21.67,1.7,21,2.45,1
20.33,3.68,18,4.9,17,3.74,1
40.67,3.4,22,1,14.67,2.05,1
34.33,3.09,20.33,2.49,12.33,3.68,1
37.75,3.27,14.75,2.17,14.25,1.92,1
40.75,2.77,10.5,5.68,13.5,1.5,1
34,2.55,17.75,1.79,16.25,2.49,1
29.5,0.87,16.5,1.12,17,1.22,1
30,7.58,11.75,4.6,19.5,1.5,1
35.25,5.36,16.67,1.25,13.33,4.19,1
35,2.12,17,1.41,14,7.87,1
41.5,1.8,16.25,2.05,15,1.41,1
35.67,4.92,15.25,3.19,15.33,2.49,1
30,8.49,14.67,4.19,11,4.97,1
30.75,7.63,14.5,5.59,20,1.41,1
38.33,2.62,15.5,2.18,19.67,3.4,1
37.5,2.96,18,1.87,18.5,2.29,1
43.25,1.3,17.25,3.56,16,3.27,1
38.5,2.29,15.67,2.49,22.75,1.3,1
34.25,2.77,19,4.42,22.5,1.5,1
36,2.12,19.75,4.76,21.25,3.11,1
35.25,3.11,16.25,8.87,16.25,2.49,1
40.5,1.5,20.67,2.05,23,2.55,1
42.25,1.3,13.75,3.03,14.5,4.82,1
33.25,5.02,14.5,2.5,20.25,2.17,1
31.75,2.49,16,0.82,22,2.83,1
35.33,5.91,18,3.74,20,1.41,1
32,6.08,18.25,2.38,19.33,1.25,1
41.25,1.48,18.75,3.11,22.75,3.27,1
41,1.41,15.67,1.7,18.75,3.27,1
32,2.16,13,6.16,19.25,3.11,1
31.75,2.49,21.5,2.29,17.75,1.48,1
29.5,5.12,21,0,17.33,2.49,1
39.33,1.25,20,1.41,17,6.52,1
42.5,0.87,14,6.38,17.67,7.36,1
38.75,2.17,11.5,2.87,17,2.74,1
32.67,2.49,17.25,2.86,22,1.41,1
35.75,3.83,18,5.52,17.75,1.79,1
33,4.24,20,1.41,18,1.87,1
38.5,1.12,19,7.07,24,2.12,1
42.5,0.87,13.75,1.92,19.75,3.49,1
38.5,2.18,11.5,3.91,22.25,3.03,1
31.75,2.68,17.25,2.59,19.75,2.77,1
36,3.94,19.5,4.72,15.5,2.06,1
35.5,4.92,19.25,3.03,22.5,1.12,1
41.5,1.5,16.5,4.5,21.5,3.5,1
37.75,5.17,11.25,6.5,18.25,3.49,1
33,2.12,13.75,5.21,20.25,1.64,1
30.5,5.12,21.25,2.49,14.75,2.38,1
31.75,5.31,19.33,0.94,18.33,2.87,1
40,1.41,18.75,3.27,20.67,3.68,1
43.33,0.47,16.33,2.36,21,4.06,1
41.25,2.49,12.25,3.9,20.75,1.79,1
35.75,2.28,15.5,5.72,20.25,1.3,1
33.75,3.27,16.33,5.79,17.25,2.59,1
34.75,3.7,18.25,0.43,19.75,3.42,1
39.25,2.05,17.67,4.5,22.67,3.4,1
42,0,15,3,15,4.24,1
38,2.92,16.25,0.83,18.5,2.96,1
32,2.74,13,2.35,18.25,5.21,1
33.5,5.5,19.67,4.99,17,1.41,1
37.5,1.12,17,4,22.5,1.5,1
41.25,1.3,16.25,4.97,25,1.22,1
42.5,0.87,12.5,5.59,14,4.06,1
39,2.55,13.75,5.07,20.25,1.92,1
34.5,3.35,15.75,5.93,21,2.12,1
29.5,4.5,16.5,6.87,17.5,1.5,1
33.5,4.15,20.67,1.7,17,2,1
40.67,1.25,15.5,4.72,23,2,1
42.67,0.94,8.5,7.5,19,6.28,1
35.75,3.9,14.25,5.54,24,0.82,1
31.5,1.12,15.5,1.8,19.5,1.12,1
32,7.18,15.75,6.5,16,4.64,1
35,6.36,19.5,2.06,19.75,3.27,1
41.25,1.3,17,5.24,20.25,6.53,1
42,1.41,15,3,18.33,3.3,1
38.33,0.94,15.33,0.47,21.67,2.05,1
30.8,3.49,19.25,1.48,17.6,5.39,1
36.33,0.47,19.25,5.02,18,1,1
37.33,1.25,17,2.12,14.33,6.8,1
41.5,0.87,15.5,7.23,20.5,5.59,1
41,1,13.33,1.25,14.75,3.9,1
34.25,3.03,12.5,4.72,16.5,2.29,1
29,4.74,16.75,4.97,15.25,1.79,1
31.4,5,19,2.92,17.25,3.27,1
38.33,0.94,18.75,3.27,19.67,3.09,1
41,1.63,17.33,2.62,18.75,6.53,1
37,6.16,10,4.47,18,3.67,1
35,1.41,15,2.45,20.25,2.49,1
32,0.71,16.25,1.09,15.5,2.5,1
36,4.95,20.25,5.54,16,1.22,1
34.75,3.34,15.25,7.26,20,3.67,1
40.25,1.64,18,3.61,22.5,2.96,1
38.5,4.56,12,5,21.33,3.09,1
32.25,2.49,14,3.54,16.5,2.87,1
27.33,2.87,18.5,4.33,19.67,1.25,1
32.5,4.5,19.5,2.06,18.75,1.92,1
39.5,1.8,17.25,3.9,17,6.12,1
41.67,0.47,17,1.41,20.5,4.5,1
37.33,5.25,14.5,2.5,22.5,1.5,1
33.25,1.64,18,2.16,17.67,3.4,1
36.75,3.27,22.75,1.64,17,1.73,1
36,3.54,17.5,4.5,22,2.12,1
41.25,1.48,17,3.94,21.75,3.96,1
