avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
41,3.67,15.75,1.92,12.5,0.5,0
34.75,2.95,16.75,5.07,14,2.12,0
37.5,5.59,19.5,0.5,15.25,1.79,0
33.25,8.2,18.67,0.94,22.33,2.36,0
25,3.56,13,2.16,20.5,3.57,0
32.67,4.71,12.67,1.25,19,0.82,0
40.5,4.56,15,6.6,16.33,2.49,0
35.5,2.18,13.25,6.22,7,4.3,0
38.67,2.05,17.33,1.7,15.25,1.92,0
31.75,7.26,15.25,2.86,17,2.45,0
26,5.7,16,1.73,12.25,2.17,0
34.75,3.7,16,4.18,12.67,0.47,0
33,3.67,15,2.83,15,3.74,0
35.5,2.29,14.5,4.33,19.5,4.39,0
34.75,5.72,11.75,1.92,19.5,2.6,0
29.25,5.36,12.5,5.22,18,2.83,0
30.75,8.84,14,3.74,17.67,2.62,0
43,4,16.75,4.26,18.33,4.5,0
35.5,2.87,14.5,1.5,16,4.06,0
34.25,5.4,14.25,1.3,13.25,4.87,0
34,5.1,13.33,1.89,14,8.77,0
24.5,6.87,13.25,4.97,21,2.12,0
31.25,9.81,19,6.44,14,7.65,0
37.5,4.5,13.75,4.82,12.5,2.87,0
36.5,2.5,19.5,1.5,14.75,3.27,0
34.25,5.21,15.5,5.12,13.33,1.25,0
33.25,3.49,15.75,2.49,15,3.08,0
30.75,2.86,10,5.48,16.5,1.5,0
34.5,7.4,19,5.34,13,1.22,0
37,1,15.25,5.26,15.5,4.15,0
38.75,3.49,17,3.24,12.25,4.02,0
36.25,5.36,12.33,1.25,17,1.63,0
26,6.78,17.5,2.29,18.75,2.86,0
34.67,5.79,15,0,14.33,2.05,0
35.25,1.3,14,1.41,16.75,4.55,0
36.25,2.17,13.25,4.26,20,1.73,0
39.5,7.02,9.5,2.5,15.5,3.57,0
32.25,2.49,10.75,5.17,20,2.45,0
33.75,2.28,14.75,7.15,20.75,0.43,0
41.33,1.7,18,1.63,12.25,3.77,0
38,2.92,16.5,4.72,9.75,7.19,0
35.5,8.17,14,6,13,6.36,0
38.25,8.17,21,2.12,16.25,1.64,0
27.75,5.54,17.5,3.57,17.75,4.15,0
30.25,7.36,12.75,4.44,16.5,2.96,0
39,2.12,13.75,3.96,14.67,3.09,0
38.25,1.48,14.25,5.36,14.75,2.17,0
38.75,6.02,14,6.28,14.5,4.56,0
34.5,6.87,18.75,2.49,17.75,2.28,0
23.25,5.4,19.25,2.28,13,1.63,0
32.25,7.76,15,2.12,12.25,6.76,0
35.25,1.3,11.25,6.06,13.75,6.1,0
35.25,3.9,20,1.41,14.67,2.36,0
36.25,5.36,17.5,1.12,15.75,4.49,0
30.67,1.7,15.5,3.2,15,2.45,0
29.75,8.1,11.5,6.06,14.25,1.3,0
41,4.53,13.5,3.2,11,3.54,0
32.33,3.3,17,2.16,17.5,3.35,0
40,1.41,14.67,1.25,13.5,2.06,0
30.25,9.76,9.5,4.82,17.25,1.92,0
27.5,1.5,18.5,2.29,14.5,4.27,0
37,5.05,17,3.67,11.75,6.72,0
34.5,6.18,22.67,0.94,14.75,3.9,0
34.25,3.49,18.75,2.86,12.75,5.12,0
38.75,7.95,20.5,2.29,18.75,5.36,0
31.75,3.27,14.5,3.57,20.5,3.91,0
27,6.96,16,5.89,15,2.94,0
40.75,3.03,18.25,2.95,20.5,2.6,0
34.67,3.09,21.75,3.96,19.33,1.25,0
37,4.86,18,3.67,16,3.41,0
39,6.53,17.25,0.83,18.67,1.7,0
24.75,5.8,17,3.24,21.5,3.04,0
39.5,2.29,14.33,2.49,21.25,2.17,0
37.5,5.72,18,2.94,17.75,3.9,0
33,8.49,18.33,4.11,19.5,2.96,0
34,4.06,15.5,5.22,17,4.3,0
36.25,8.81,17.25,1.48,17.75,2.95,0
26.75,3.27,18,5.05,17.25,2.86,0
37.5,2.6,13.75,3.27,11.5,4.15,0
36,6.36,18.25,3.27,17.75,2.17,0
29.5,7.4,15,4.24,17.67,3.4,0
42,2.45,12.75,0.83,17,2.94,0
28.33,3.09,17.25,1.09,14,5.89,0
22,7.35,16,2.74,16.75,2.38,0
40,2.83,17,0.82,16,4.06,0
36.33,0.47,14.33,0.94,15.75,2.86,0
36,4.74,17.5,1.5,14.25,2.28,0
40.5,8.79,14.25,0.83,14.25,5.76,0
24,2.94,10.33,4.64,21,0,0
29.6,7.42,12.2,2.93,19.33,1.97,0
35.5,4.09,16.75,2.95,15.75,3.77,0
27.75,6.06,15.5,3.2,15,4.3,0
35.5,6.54,12.67,0.47,17,2.83,0
36,6.4,14.75,2.17,18,3.27,0
24,7.58,17,3.24,21,0.71,0
32.33,6.85,19,0,21.33,1.25,0
35.33,1.7,19.67,3.3,18.67,2.62,0
36,2.45,17.75,2.38,17,2.16,0
33.25,12.07,14.25,3.27,16.25,3.83,0
31.67,3.68,13.25,1.3,14,3.24,0
20.67,2.87,8.33,8.34,19,2.12,0
34.25,3.49,12.25,2.59,19,1.41,0
35.75,1.79,19.25,3.27,13.25,4.38,0
35.5,5.94,17.75,2.77,19.25,4.92,0
38.5,7.09,14.25,2.86,17.5,3.5,0
29.75,4.6,13.75,3.7,15,2.45,0
32.25,7.79,15,3.08,13,2.35,0
40,5.34,17.75,1.48,10.25,1.79,0
35.5,2.18,17,4.32,15.33,7.04,0
37.25,1.79,11.75,6.72,12.75,2.86,0
21,6.98,16,3.24,15.5,3.5,0
30.67,4.5,16.75,3.11,16.67,1.25,0
40.25,5.07,13.25,5.4,13.5,4.5,0
35,1.41,18.67,0.94,15.75,1.48,0
34.33,4.78,16.67,3.68,15,3.39,0
37,3.74,20.67,0.47,14.67,3.3,0
35,2.35,12.5,2.18,20.5,3.28,0
33.75,3.77,16.5,2.6,18.25,2.28,0
39.75,2.49,13.75,7.46,15.75,1.3,0
36,0,15.25,7.73,16.25,3.7,0
37,5.15,17.25,3.9,11.75,3.49,0
31.5,10.92,9.5,2.96,16,4.58,0
27,9,13.25,1.3,15.75,2.49,0
36.25,5.63,14.25,4.66,15.75,2.49,0
38,2.45,16.25,4.32,15.75,3.9,0
34.75,4.97,18.25,1.09,17.5,3.04,0
37.5,8.62,11.75,1.48,14,6.12,0
28.75,5.07,18,2.16,17,1.41,0
31.5,6.54,16,1.41,16.5,3.35,0
39.67,3.86,16.25,2.05,19.33,2.05,0
32.33,3.3,14.5,3.57,9,3,0
37,2.83,12.5,0.5,18.5,0.5,0
34.5,6.54,12.75,2.49,17.25,4.6,0
24.25,8.98,11.5,1.8,19.25,4.26,0
35.5,5.85,15.25,4.32,17,2.24,0
37.25,5.45,13,2.94,16.25,5.07,0
31.5,3.2,9,3.32,16.75,4.6,0
30.5,11.32,15.5,2.29,19.75,2.05,0
26.25,6.87,15,2.55,20.5,2.6,0
19.5,1.8,17.25,3.34,22.75,1.79,0
35.25,2.49,17.75,1.48,17.25,1.79,0
33.5,1.5,16.25,6.02,15,3.54,0
36.25,2.17,20,0.82,15.33,1.25,0
34,9.08,12.67,0.47,15.33,2.05,0
23.5,3.77,10,3.74,18.5,3.77,0
30,4.64,13.75,4.02,20.25,1.3,0
35.33,5.19,12.25,1.92,18.67,1.7,0
29.75,1.92,20.5,2.29,13,4.42,0
36.5,7.5,16.75,2.38,16.67,2.05,0
35.75,6.68,16,2.45,15,4.55,0
30.25,7.22,13.75,4.82,19.5,2.69,0
38.75,1.79,13,1,13,4.69,0
36.33,4.64,20,0.82,15,5.52,0
35,2.94,14.33,2.62,12,5.72,0
41.75,2.77,15.75,3.49,18.75,3.34,0
29.5,6.02,12.33,0.47,19,1.87,0
33.75,4.44,15,3.08,17.25,1.48,0
40,4.24,13.75,6.26,16.5,2.06,0
30.5,1.5,20,1.41,17.75,2.17,0
28,12.47,11,1.87,13.75,3.96,0
37.5,5.41,17,2.35,18.75,4.44,0
26.5,6.18,18.75,1.79,20.25,2.17,0
29.25,9.28,20,1.58,19.75,1.79,0
35.75,6.02,15.67,4.78,14,4.32,0
30.75,4.92,14,4.42,16,2.45,0
31.33,5.44,17.33,3.77,12.67,1.7,0
30,0,17.5,5.02,15.67,2.49,0
28.33,1.25,13.5,1.5,14.25,2.68,0
36.75,4.15,15,2.45,17.75,3.7,0
29.75,4.92,17.5,3.04,11,5.24,0
26.33,7.93,16.67,1.25,9.25,5.12,0
37.75,5.07,16,3.46,17.25,6.06,0
34,5.24,11,2.94,16.5,3.35,0
25.75,4.38,15,4.24,15.25,3.9,0
40,4.18,13,1.22,17,3,0
37.5,0.87,11.5,6.69,15,1.87,0
36.75,3.77,10.33,7.04,20.33,1.7,0
41.5,2.29,17,1.41,15,2.45,0
36,0,10.25,4.82,20,2.16,0
25.75,4.97,13.5,1.12,18.5,2.06,0
36.67,3.3,14,2.45,18.5,2.96,0
39.2,3.66,19.6,1.36,14.5,0.5,0
36.33,2.49,17.67,2.87,10.5,4.72,0
38.25,3.11,14.25,1.92,17.5,3.57,0
41,7.87,16.67,2.62,14.75,2.95,0
34.75,2.38,7,2.92,17.25,4.32,0
32.75,2.49,14,1.58,17,2.35,0
38.5,2.18,14.75,4.02,16,3.81,0
36.5,2.29,16.5,4.03,15.25,3.42,0
40.5,2.6,15,5.72,10.67,3.3,0
40.25,3.03,15,1.41,17,3.74,0
38,0.82,12.25,1.79,16.67,3.3,0
25.25,4.02,16.75,4.87,18,5.24,0
41.25,5.36,13.5,6.18,13.25,5.58,0
36.75,1.3,12.33,2.05,16,1.41,0
37,1.41,19.33,1.25,16.33,3.4,0
39.33,4.03,11.67,4.71,18.75,2.86,0
35.25,6.3,19.25,2.05,19.33,1.25,0
25,7.55,14.5,3.91,17.75,2.49,0
35.25,6.5,13.5,5.02,21,3.74,0
38,6.12,15.5,2.69,11.25,1.48,0
34,4.74,15.75,1.79,14.5,1.8,0
40.5,2.69,16.67,2.05,18.25,7.29,0
35.75,5.21,16.75,1.48,22.25,2.49,0
33.5,1.5,13,0,21,0,0
40.5,5.12,14.5,2.29,18,3.08,0
40.33,1.25,15.75,5.4,11,2.16,0
37,3.39,22.25,0.83,14.5,3.64,0
41,2.16,12,0,13.75,3.77,0
42,5.05,12.5,6.8,14.25,3.34,0
36,2.12,17.5,4.03,12.25,6.02,0
32.25,2.49,15.5,1.5,16.75,3.49,0
41.5,4.61,21.67,1.7,16.5,2.6,0
37.75,1.3,12.5,3.35,12.75,5.54,0
38,3,14,0,12.67,4.11,0
40,6.36,14.25,2.49,17.25,1.3,0
31,3.46,12,2.94,17.75,2.95,0
24.33,7.41,14.75,2.17,13.67,1.25,0
39,6.04,15.25,2.77,11.25,1.92,0
36,2.12,16,5.61,14,1,0
35,1.73,13.5,3.35,18.75,3.34,0
45,3,13.25,5.63,15.5,3.35,0
28.67,2.49,11,0,14,5.96,0
27.75,2.49,16,3.56,20,1.87,0
29.75,4.44,13.25,5.45,13.75,3.03,0
40.25,4.26,17.25,1.3,19.5,2.06,0
32.25,2.49,17.5,2.87,17.75,2.17,0
37.75,4.49,20,1.22,15.67,3.86,0
41,6.6,18.5,1.8,16.5,4.5,0
31,1.41,14,5.61,19.5,1.12,0
28.5,4.5,17.75,1.3,16,2.24,0
39,3.67,17.5,0.5,11.33,0.94,0
30.5,4.5,19.25,1.3,14.5,5.72,0
32.25,5.36,14,1.22,16,4,0
40,4.32,13.25,5.02,17,1.41,0
28.33,3.86,18.5,1.8,17.33,3.86,0
25,2.55,7.67,3.09,18.75,3.96,0
32,3.74,15,4.24,13.25,3.49,0
43.67,3.4,14.33,1.7,15.5,2.6,0
35.75,3.49,16.5,5.02,19.75,1.48,0
36.33,7.36,17.67,2.49,15.75,2.86,0
42.25,5.97,13.25,3.34,19.25,3.77,0
27.5,3.64,12.67,1.7,14.67,5.73,0
35.25,4.82,16.25,2.77,13,6.04,0
42,3.56,17.75,2.86,15.33,7.32,0
33.75,5.36,18.5,3.91,13,1.87,0
34,1.41,18,0,15,0.71,0
40.4,6.02,19.4,1.36,14.75,1.92,0
40.75,3.7,13.25,4.97,15.5,0.87,0
29.33,3.3,13,0,13.5,4.5,0
36,3.29,14.4,4.03,13.25,2.59,0
42,3.08,17.75,1.79,17.75,1.48,0
33.5,4.27,22.5,2.06,14.5,2.87,0
41.67,1.25,15.33,0.94,13,4.64,0
40.75,7.05,15.5,1.8,16.25,1.48,0
28.75,1.79,15.67,0.94,8,5.74,0
31,4.06,17.33,1.7,12,2.12,0
34.75,6.72,15.75,4.92,14.5,1.8,0
36.75,3.27,19,2.45,14,2.35,0
36.25,0.43,20.5,0.87,11,6.44,0
42.5,3.5,17,1.87,14.25,1.92,0
25,6.16,15.5,0.5,18.75,0.83,0
28.5,6.69,11.33,2.36,17.25,3.27,0
22,6.48,11.33,0.94,11,5,0
41.33,5.91,19.75,3.27,14.67,2.05,0
34.75,2.95,17,2.12,18.75,3.9,0
31.67,4.5,16.33,0.94,14,4.42,0
45,2.12,13,1.22,16.5,4.5,0
29.5,9.29,11.5,2.5,15.5,2.5,0
30.75,3.11,16.75,3.42,15,2.12,0
37,5.34,17.33,0.47,18.75,3.11,0
36,6.28,13.33,3.09,21.33,1.25,0
29.75,3.7,13.25,2.17,14.25,5.54,0
34.5,3.35,12,3.67,14,2.45,0
38.33,8.18,11.5,2.5,17.67,4.19,0
32.25,0.83,15.75,3.96,12.75,5.36,0
29.33,0.94,17,2.94,14.75,1.79,0
37.75,3.03,10.25,6.1,15.75,2.86,0
36.75,7.08,16.25,3.27,16.75,1.79,0
28.5,3.2,14.25,3.27,18,6.04,0
36.5,2.29,10.25,1.3,16.5,2.69,0
37,4.24,12.75,2.28,16,5.43,0
28.5,7.79,17,2.12,16,3.67,0
30.75,4.44,16,1,14.25,3.77,0
40.25,4.87,14.25,5.8,15.75,5.67,0
32.5,2.29,19.33,3.4,11,6,0
36.25,3.42,12.67,2.87,17,1,0
38.75,5.76,14,2.12,12,4.9,0
36,0,16,1.73,15.5,4.5,0
32.75,2.17,14.5,7.26,15,3.08,0
42.67,3.3,15.33,1.89,14.25,1.92,0
38.5,0.87,17,2.45,16.25,1.3,0
39,2.12,10,4.85,14.75,4.66,0
41.25,3.27,11,2.16,14.5,4.27,0
32,4.9,9.75,2.49,17.5,2.5,0
24.75,6.76,16.5,2.06,16,1.41,0
41.25,6.83,13,2.35,10.75,3.11,0
31.75,7.56,16.75,4.15,18.25,2.59,0
37.75,3.49,12.5,3.04,15.25,4.6,0
37.25,6.61,11.5,2.29,15.5,2.6,0
34.5,2.6,14.75,7.4,14.5,3.84,0
29,4.36,13.5,3.35,16,3.54,0
32.5,10.99,18,1.41,18.25,0.43,0
40.75,2.86,17.75,4.21,9,3.67,0
35.25,5.8,17.33,4.5,13.67,2.36,0
44,3.74,9,5.34,12.67,4.92,0
34.67,1.89,15.67,4.11,12.75,6.3,0
28.25,4.6,18,0,14.33,1.7,0
34.75,7.08,18.5,2.87,8.75,2.86,0
40.5,4.5,17.25,1.48,15.25,6.1,0
38.75,2.05,16.5,3.2,18,3.08,0
38.25,5.76,15,0,17.33,4.5,0
40,4.74,10.25,6.68,14.5,7.53,0
32.25,3.9,14,1.73,16,8.22,0
38.5,4.72,14.33,3.4,15,5.89,0
36.5,0.5,18,3.67,12,2.55,0
38.5,1.5,16.75,4.32,15.33,4.5,0
40.67,4.11,11.33,4.5,17.67,1.25,0
29.67,1.7,11,2.94,13.67,5.44,0
27,1.73,15.75,3.11,14,2.12,0
35.75,5.89,17.5,4.15,20.75,2.17,0
38,6.2,20.5,2.6,20,2.74,0
32.75,4.21,12.25,5.85,15,2.55,0
34.75,8.55,16.5,3.2,17.5,2.29,0
37.25,6.14,17.75,3.27,18.25,2.86,0
28.75,6.02,15.75,3.96,19.75,1.64,0
35.25,6.14,18.33,4.64,16.67,1.25,0
37.5,2.6,19,3.67,13.75,2.95,0
36.75,2.49,15.5,4.33,13,6.04,0
37.5,8.08,15.25,1.79,17.5,2.69,0
36.75,5.36,12,2.12,17.25,2.49,0
25,4.08,13.75,2.38,14.67,4.5,0
33.25,8.64,12.75,7.15,16,1.87,0
37.67,4.19,15.33,2.36,13.25,5.07,0
35,3,13.25,6.61,14.75,3.63,0
37,1.22,12.25,3.63,17.5,2.29,0
30.5,1.8,14.25,1.3,15.75,4.82,0
26.5,0.87,14.5,2.29,17.75,1.48,0
34.5,5.17,12.67,2.62,13.75,1.64,0
37.75,4.92,18,2.55,14.33,3.86,0
33.5,1.5,16,2.12,17.33,3.86,0
36.25,3.27,14.25,3.7,13.75,3.7,0
29.5,9.76,13.33,1.7,17.67,2.49,0
27.75,2.28,15,1.87,20.75,2.77,0
32,4.32,15.25,6.02,19.67,0.94,0
37.67,4.11,15.67,1.7,13,3.67,0
29.25,1.48,11.5,1.8,11,6.98,0
32.5,4.5,16.25,3.49,16.5,2.96,0
37.5,12.28,16.75,3.63,19.5,2.6,0
22.25,3.83,15.75,3.9,20.75,3.56,0
32.5,3.57,19.5,1.5,14.75,2.17,0
37,5.61,19.25,2.49,11.5,4.97,0
32.25,6.5,14.75,2.95,17.25,1.3,0
35,6.6,12.67,5.56,13.67,6.18,0
46,4.97,16.25,3.49,12,8.64,0
37,1.41,16.5,1.5,13.33,3.4,0
36.67,2.87,9.25,3.9,17.67,2.49,0
40.25,4.92,13.67,0.94,15.25,4.71,0
42,3,18.5,1.8,18.33,2.05,0
37.33,1.89,15.33,2.05,12.25,2.59,0
43.33,1.25,18,0.82,14,3.24,0
34.8,2.48,16.2,2.71,17.5,4.09,0
31,1.41,16,4.08,13.5,2.6,0
38,4.85,12.5,4.15,14.75,3.27,0
34.5,4.39,15.25,3.27,16.25,2.95,0
37.5,2.69,15,3.67,16,3,0
41.25,6.98,14.75,2.38,14,3.46,0
30.25,0.83,13.25,5.4,13.25,4.82,0
31.75,2.68,15.75,3.34,19.75,1.64,0
40.25,3.49,14.5,5.59,14.67,2.49,0
32.75,4.02,20.75,3.49,9.75,2.49,0
40.25,4.15,12.33,1.89,7,4.55,0
37,6.56,17,1.58,15.75,3.11,0
27.25,2.28,14.5,2.5,16.25,8.14,0
36,4.64,14.5,3.04,13,7.18,0
40,3.24,13,3.24,16,4.12,0
30.67,4.11,18.75,5.36,18.33,3.77,0
42,0,12.67,2.62,15,3,0
33.75,8.58,14.75,1.79,16.25,3.83,0
25.75,2.77,15,1.87,14.75,3.19,0
30,2.12,12.5,6.1,11.33,2.05,0
33.25,5.89,16.5,3.35,16,1.87,0
32.25,2.49,16,2.74,17.25,1.48,0
40.5,3.77,9.75,6.06,14.25,4.97,0
35.5,7.26,14.33,4.11,19.67,4.19,0
27.33,2.49,15.75,2.05,11,4.24,0
30.25,5.21,12.5,3.77,12.75,1.3,0
41.5,4.77,14,0.71,12,5,0
37.25,1.09,18.25,3.7,14,2.55,0
39,1.87,13.5,6.69,16.5,1.5,0
36,4.9,17.33,0.94,17,0,0
32,5.05,12,2.45,15.75,4.66,0
30.75,6.83,13.25,4.6,14.75,4.49,0
38,5.34,15.5,3.77,10.5,4.97,0
37,1.73,12.75,4.32,15.75,1.48,0
31.5,11.67,7.67,5.31,15,4.95,0
38,6,15,2.24,18.25,2.17,0
30.75,4.44,13.75,4.82,12.25,5.21,0
35.5,8.26,18,4.24,14.33,1.7,0
38,2.83,17.75,1.79,12.67,0.94,0
33.75,5.76,19.5,2.06,13.25,4.87,0
38.67,2.05,12.33,1.25,19.5,4.72,0
34.5,7.5,13.75,1.79,15,3.67,0
29.25,3.77,17,1.58,11,5.1,0
29.75,4.87,14.25,2.86,14.25,6.83,0
37.25,1.64,16.5,2.96,14.25,1.92,0
37,0.71,12.25,5.93,16.25,4.92,0
35.5,3.35,14.75,2.59,17.5,3.84,0
33.25,5.58,11.33,1.7,15,2.16,0
30,3.67,9.67,3.77,17,2.16,0
36.25,5.93,16.75,1.48,10.5,7.09,0
40.67,4.64,15.5,3.84,9.33,5.56,0
35,1.41,12.25,2.17,12.67,0.94,0
27,10.61,13,1.22,14,4.85,0
39.75,5.36,12,4.12,18.25,4.21,0
20.25,9.91,16.75,3.03,18.25,0.43,0
31,1.41,12.75,4.32,18.25,1.92,0
38.67,2.05,14.67,2.49,17.75,3.83,0
37.75,3.11,16.75,1.3,16.5,3.64,0
40.75,2.68,21,3.54,14,3.94,0
33.75,9.04,14,4.69,14.5,2.29,0
27,2.12,16.75,3.11,15.5,2.6,0
27.75,11.05,17,5.15,15,2.55,0
38,4.42,12.25,5.54,14.5,5.12,0
38.33,0.94,16,3.27,14.5,3.5,0
37.6,4.03,16.4,3.5,17.5,3.5,0
33.75,2.49,13.33,5.91,21,2.45,0
32,2.74,13,8.22,17,3.67,0
44,5.66,17,3,15.33,4.03,0
39.5,0.87,16.5,3.57,13,5.43,0
37.67,4.64,12.33,2.05,14.75,2.38,0
34,7.87,18,2.12,10.33,2.49,0
32,1.41,16.33,1.7,7.33,3.3,0
28,1.63,14,1.41,16,3.74,0
35.5,5.41,14,4.85,15.25,1.79,0
37,3.39,17.5,3.2,17.25,4.15,0
34.75,5.31,13.33,3.77,16.67,5.25,0
39.75,8.04,12.75,7.08,12.75,6.18,0
35,1.41,12.33,4.11,13.33,7.72,0
26,1.63,15.67,2.62,18,5.05,0
37.33,6.13,8.67,5.79,10.75,3.03,0
37.75,5.45,19.5,1.12,12.33,1.25,0
37,1.73,13.75,3.42,17.25,6.53,0
42.5,2.29,13.25,2.17,18.25,4.02,0
31.5,3.77,14.5,2.29,17,4.58,0
27,2.12,16.75,2.86,20,2.12,0
34,4.53,16.67,1.7,16.33,3.09,0
32,4.58,21.25,2.77,17,1.22,0
35.33,2.49,18.5,3.5,16,2.83,0
42.75,4.82,13.33,4.19,14.5,2.5,0
33.75,1.3,11,3.67,21,5.52,0
31.5,6.1,14.75,4.32,15.25,3.7,0
41.33,4.5,19.25,4.76,15.33,2.49,0
35.5,1.8,20.5,3.35,14.5,3.04,0
36.75,3.9,22.75,3.03,16.75,2.28,0
42.5,4.77,24.25,0.43,12.5,5.41,0
28.67,1.7,20.67,4.03,21.5,2.29,0
24.75,6.3,17.5,3.77,19.5,4.03,0
37.75,5.02,20,4.74,11.25,6.8,0
36,6.6,14.25,5.36,15.25,3.27,0
35.5,3.91,10,1.41,17.25,2.49,0
41.75,4.26,13.25,3.49,15.25,4.44,0
34.25,8.9,14.25,2.49,15,1.22,0
33.75,3.9,16.5,3.2,19,3.16,0
40,4.85,10.67,2.62,15.67,2.62,0
36,2.55,10.25,1.48,17,5.34,0
32.5,5.36,14,1.41,20.67,0.47,0
40.5,10.74,11.2,1.72,13,6.13,0
29,2.24,13.33,3.86,12.67,3.3,0
31.25,4.92,16.5,2.96,13.75,3.49,0
38.25,4.21,14.25,3.9,15.25,5.76,0
36.67,3.3,18.5,2.29,19.33,5.91,0
31.33,6.13,9.5,5.41,19.67,1.25,0
41.67,3.3,10.67,1.25,18,3.27,0
28,12.47,12.5,2.18,16,2.94,0
26.5,3.35,15.25,2.28,18.75,2.86,0
36,4.24,12.75,3.11,17,2.12,0
35.5,6.18,11.25,2.86,15,2.12,0
28.75,3.27,17,1.73,10.75,7.63,0
37.25,5.76,13.25,2.49,15.5,3.91,0
32.5,8.5,12.75,4.44,14.75,5.31,0
27,3.67,12.5,2.87,12.25,3.19,0
34.75,6.91,13.33,2.62,12.33,2.49,0
34.67,3.09,13.5,6.8,12.67,3.4,0
33,2.12,18,0.71,16,1.41,0
34.67,1.89,16.67,1.89,18.75,2.49,0
33.5,3.57,15,1.87,14.75,1.79,0
30.75,1.3,15,4.3,19,2.45,0
35,6.52,15.75,3.9,13.67,6.13,0
39.5,3.91,15.75,5.67,17.67,0.47,0
36.25,3.83,17,3.24,13.5,1.12,0
41.75,2.17,15.75,3.96,13.25,4.97,0
33,3.32,15,3,19.67,5.44,0
30.5,4.92,18.25,2.28,16.5,4.72,0
40.75,7.33,14.5,2.29,17,1.73,0
30.67,6.24,23.25,1.92,18.67,0.94,0
34.67,4.64,13.33,3.4,17.5,3.77,0
34.33,8.34,15,0,16.33,1.25,0
39.5,5.12,16,3.74,16.75,4.76,0
28.5,9.23,15.5,2.6,17.25,2.86,0
41,3.61,9.25,4.32,12,3.94,0
37.5,3.2,15.75,5.76,13.25,3.77,0
35.25,3.11,17.25,1.79,12,3.67,0
37,3.39,17.33,1.7,15,2.94,0
33.5,2.87,15.5,2.29,19,4.06,0
33,3,14,1.41,12.5,9.18,0
40.75,5.07,17.5,3.04,15.75,3.42,0
33.75,3.27,16.5,4.39,7.25,4.87,0
32.75,5.4,16.5,2.87,13,1.58,0
33,14.82,12.75,4.15,10.5,7.53,0
36.25,2.17,12.25,5.21,16.5,2.87,0
34.33,3.09,13.25,2.77,13,2.16,0
39.67,2.05,16.5,1.5,12,3,0
37,0.82,14.67,2.87,9.5,4.39,0
36,3.54,13.5,2.6,14.5,2.6,0
36,6.63,11,7.07,15,3,0
32.25,0.83,15.5,2.69,17,2.92,0
32.25,4.15,14.5,5.94,12.25,2.17,0
36.5,11.46,17.75,4.15,15.75,2.28,0
36.5,2.18,11.5,5.94,14.75,3.9,0
32.25,8.7,17.75,1.92,14.25,2.77,0
38.5,3.2,15.75,3.77,19,4.58,0
30.25,7.92,16,1.22,19.5,2.06,0
28.5,1.5,12.5,6.5,17.5,0.5,0
35.83,4.02,17.8,2.04,16.17,4.81,0
37.5,1.5,20.75,1.09,15.5,4.72,0
39.5,4.09,18.25,0.43,17,6.36,0
35.5,6.18,19.67,1.25,18,0,0
29.75,2.17,17.25,3.9,19.75,1.79,0
36.75,5.93,15.75,3.9,15.75,3.27,0
29.75,4.6,18.5,6.34,13.25,5.72,0
33.5,3.35,19,3.08,11,5.89,0
36.67,5.15,18.25,3.11,15.75,7.15,0
35.25,5.36,10.75,4.38,17.5,2.5,0
24.33,2.36,14.75,1.64,21.33,2.49,0
35.25,8.26,15,2.45,20.5,2.6,0
39.75,1.3,19.25,5.07,13,6.12,0
35.33,3.3,18,0.82,19.25,3.03,0
40.8,4.07,11.8,4.79,14.75,1.92,0
28.33,1.25,13.33,0.94,23.5,3.57,0
35.25,2.59,14.25,4.44,17,2.74,0
41.33,3.3,13.67,8.34,14.25,5.76,0
33.5,5.22,19.25,2.38,13,5.83,0
32.75,6.34,15.75,4.44,17.5,4.61,0
42.75,3.11,16.75,3.03,17.25,3.27,0
32.25,2.86,18.5,3.04,19,1.73,0
32.25,4.92,17,2.35,18,0.71,0
36.5,2.69,17,3.56,17.75,1.09,0
35.5,3.91,20.67,0.47,17.67,2.05,0
36.5,6.1,19.33,1.7,11,5.72,0
43.5,6.18,14.75,3.7,14.25,5.36,0
35.5,1.5,14.25,2.49,20.5,0.87,0
37.5,2.6,14.25,6.3,15.75,2.86,0
40.25,6.02,15,3.67,13.5,3.35,0
36,0,15.75,3.34,12,0,0
27,9.9,7.25,4.82,12,3.54,0
42.5,3.2,14.5,0.87,16.25,1.3,0
26.75,6.26,16.75,1.92,15.5,4.97,0
30.67,4.11,13.67,1.25,17.75,2.38,0
35.25,6.76,14.25,4.92,14,3.67,0
34.5,3.35,13,4.47,17.25,0.83,0
34.5,2.06,17,3.74,17,3.74,0
36.25,4.6,11.75,3.7,16.5,3.57,0
28,3.94,11.25,4.49,12.5,1.8,0
28.5,5.41,16.33,4.11,17.33,5.19,0
39.5,6.54,16.33,1.25,16,0.82,0
31.75,2.49,16,0,14.5,3.5,0
38,2.16,14,1.41,17.33,3.77,0
37.67,4.92,12,2.45,12.5,7.26,0
31.5,4.56,18,3.54,19.75,3.27,0
26,2.35,15.25,1.3,16.5,6.22,0
40.5,6.18,16.5,2.87,20.75,1.64,0
35,2.12,20.75,2.95,16,3.24,0
34.25,9.01,13,4.42,9.75,2.38,0
37.75,8.79,19,2.74,15.25,4.6,0
30.25,2.05,11.5,5.85,13,1.41,0
29,3.39,19,3.61,15.67,3.86,0
